date,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2000-01-01,207.47,170.99,198.95,177.14,260.84,259.43,261.2,259.46,234.88,200.86,229.9,229.97,213.61,241.52,206.37,187.65,178.5,217.18,160.28,272.54,237.79,401.28,252.74,224.84,180.63,207.63,199.41,198.57,192.75,250.55,278.77,199.04,334.19,233.38,159.13,215.88,144.22,247.96,235.32,276.78,231.0,196.41,212.93,159.01,236.4,250.6,229.05,269.42,148.54,227.77,151.07
2000-02-01,207.47,170.99,198.95,177.14,260.84,259.43,261.2,259.46,234.88,200.86,229.9,229.97,213.61,241.52,206.37,187.65,178.5,217.18,160.28,272.54,237.79,401.28,252.74,224.84,180.63,207.63,199.41,198.57,192.75,250.55,278.77,199.04,334.19,233.38,159.13,215.88,144.22,247.96,235.32,276.78,231.0,196.41,212.93,159.01,236.4,250.6,229.05,269.42,148.54,227.77,151.07
2000-03-01,207.47,170.99,198.95,177.14,260.84,259.43,261.2,259.46,234.88,200.86,229.9,229.97,213.61,241.52,206.37,187.65,178.5,217.18,160.28,272.54,237.79,401.28,252.74,224.84,180.63,207.63,199.41,198.57,192.75,250.55,278.77,199.04,334.19,233.38,159.13,215.88,144.22,247.96,235.32,276.78,231.0,196.41,212.93,159.01,236.4,250.6,229.05,269.42,148.54,227.77,151.07
2000-04-01,209.23,173.04,201.18,178.85,267.86,265.87,268.3,264.04,243.66,204.52,233.66,229.89,213.55,245.65,208.13,190.16,179.98,219.08,160.89,280.07,240.4,414.32,256.3,231.43,181.96,210.19,201.05,201.36,195.18,259.09,285.47,199.67,344.21,236.31,160.48,218.47,145.86,249.57,238.76,285.57,233.87,200.07,214.19,161.65,236.45,253.93,233.78,272.11,149.73,228.98,152.79
2000-05-01,209.23,173.04,201.18,178.85,267.86,265.87,268.3,264.04,243.66,204.52,233.66,229.89,213.55,245.65,208.13,190.16,179.98,219.08,160.89,280.07,240.4,414.32,256.3,231.43,181.96,210.19,201.05,201.36,195.18,259.09,285.47,199.67,344.21,236.31,160.48,218.47,145.86,249.57,238.76,285.57,233.87,200.07,214.19,161.65,236.45,253.93,233.78,272.11,149.73,228.98,152.79
2000-06-01,209.23,173.04,201.18,178.85,267.86,265.87,268.3,264.04,243.66,204.52,233.66,229.89,213.55,245.65,208.13,190.16,179.98,219.08,160.89,280.07,240.4,414.32,256.3,231.43,181.96,210.19,201.05,201.36,195.18,259.09,285.47,199.67,344.21,236.31,160.48,218.47,145.86,249.57,238.76,285.57,233.87,200.07,214.19,161.65,236.45,253.93,233.78,272.11,149.73,228.98,152.79
2000-07-01,210.9,174.39,203.84,179.95,276.85,272.78,274.09,269.02,251.32,208.82,237.42,232.81,215.44,249.75,210.93,192.62,182.46,220.96,162.8,286.27,244.8,429.44,260.85,237.2,184.63,213.58,204.01,203.23,197.06,268.73,293.82,200.96,354.21,239.32,162.1,221.15,148.28,251.93,241.31,294.61,236.6,203.47,216.28,164.09,238.9,259.62,237.93,275.8,151.03,232.3,154.3
2000-08-01,210.9,174.39,203.84,179.95,276.85,272.78,274.09,269.02,251.32,208.82,237.42,232.81,215.44,249.75,210.93,192.62,182.46,220.96,162.8,286.27,244.8,429.44,260.85,237.2,184.63,213.58,204.01,203.23,197.06,268.73,293.82,200.96,354.21,239.32,162.1,221.15,148.28,251.93,241.31,294.61,236.6,203.47,216.28,164.09,238.9,259.62,237.93,275.8,151.03,232.3,154.3
2000-09-01,210.9,174.39,203.84,179.95,276.85,272.78,274.09,269.02,251.32,208.82,237.42,232.81,215.44,249.75,210.93,192.62,182.46,220.96,162.8,286.27,244.8,429.44,260.85,237.2,184.63,213.58,204.01,203.23,197.06,268.73,293.82,200.96,354.21,239.32,162.1,221.15,148.28,251.93,241.31,294.61,236.6,203.47,216.28,164.09,238.9,259.62,237.93,275.8,151.03,232.3,154.3
2000-10-01,213.59,174.93,206.95,182.31,285.4,278.92,277.81,272.45,255.76,213.18,241.28,238.34,217.64,252.57,212.91,194.1,184.32,223.73,164.19,292.22,248.7,439.85,264.58,241.76,186.03,216.18,206.77,204.77,199.87,276.11,298.26,202.0,359.61,241.9,163.54,224.0,149.29,254.74,244.14,300.09,239.95,203.64,218.21,165.98,242.18,264.2,241.95,279.31,152.06,235.16,157.66
2000-11-01,213.59,174.93,206.95,182.31,285.4,278.92,277.81,272.45,255.76,213.18,241.28,238.34,217.64,252.57,212.91,194.1,184.32,223.73,164.19,292.22,248.7,439.85,264.58,241.76,186.03,216.18,206.77,204.77,199.87,276.11,298.26,202.0,359.61,241.9,163.54,224.0,149.29,254.74,244.14,300.09,239.95,203.64,218.21,165.98,242.18,264.2,241.95,279.31,152.06,235.16,157.66
2000-12-01,213.59,174.93,206.95,182.31,285.4,278.92,277.81,272.45,255.76,213.18,241.28,238.34,217.64,252.57,212.91,194.1,184.32,223.73,164.19,292.22,248.7,439.85,264.58,241.76,186.03,216.18,206.77,204.77,199.87,276.11,298.26,202.0,359.61,241.9,163.54,224.0,149.29,254.74,244.14,300.09,239.95,203.64,218.21,165.98,242.18,264.2,241.95,279.31,152.06,235.16,157.66
2001-01-01,219.82,177.69,211.59,186.81,296.44,286.72,284.72,278.31,266.77,219.33,248.08,246.07,223.26,255.88,217.38,198.19,187.91,228.11,168.47,300.52,254.38,451.61,268.74,248.2,190.82,219.84,210.86,207.4,204.38,282.36,305.07,206.91,367.74,247.21,167.52,228.26,152.72,261.62,250.52,306.07,246.14,208.08,223.69,170.7,247.74,268.87,248.05,286.09,156.68,238.71,158.8
2001-02-01,219.82,177.69,211.59,186.81,296.44,286.72,284.72,278.31,266.77,219.33,248.08,246.07,223.26,255.88,217.38,198.19,187.91,228.11,168.47,300.52,254.38,451.61,268.74,248.2,190.82,219.84,210.86,207.4,204.38,282.36,305.07,206.91,367.74,247.21,167.52,228.26,152.72,261.62,250.52,306.07,246.14,208.08,223.69,170.7,247.74,268.87,248.05,286.09,156.68,238.71,158.8
2001-03-01,219.82,177.69,211.59,186.81,296.44,286.72,284.72,278.31,266.77,219.33,248.08,246.07,223.26,255.88,217.38,198.19,187.91,228.11,168.47,300.52,254.38,451.61,268.74,248.2,190.82,219.84,210.86,207.4,204.38,282.36,305.07,206.91,367.74,247.21,167.52,228.26,152.72,261.62,250.52,306.07,246.14,208.08,223.69,170.7,247.74,268.87,248.05,286.09,156.68,238.71,158.8
2001-04-01,220.79,181.4,214.84,187.97,305.5,292.52,290.79,283.24,279.01,224.85,251.07,249.86,225.72,260.31,219.14,200.34,190.23,230.15,170.16,306.15,259.35,465.36,272.23,254.86,191.93,223.15,213.39,209.67,206.97,292.03,313.73,208.45,375.95,249.37,168.83,230.61,154.26,264.06,254.5,316.6,248.97,211.11,224.84,172.93,248.19,274.05,253.8,289.97,158.13,241.92,161.76
2001-05-01,220.79,181.4,214.84,187.97,305.5,292.52,290.79,283.24,279.01,224.85,251.07,249.86,225.72,260.31,219.14,200.34,190.23,230.15,170.16,306.15,259.35,465.36,272.23,254.86,191.93,223.15,213.39,209.67,206.97,292.03,313.73,208.45,375.95,249.37,168.83,230.61,154.26,264.06,254.5,316.6,248.97,211.11,224.84,172.93,248.19,274.05,253.8,289.97,158.13,241.92,161.76
2001-06-01,220.79,181.4,214.84,187.97,305.5,292.52,290.79,283.24,279.01,224.85,251.07,249.86,225.72,260.31,219.14,200.34,190.23,230.15,170.16,306.15,259.35,465.36,272.23,254.86,191.93,223.15,213.39,209.67,206.97,292.03,313.73,208.45,375.95,249.37,168.83,230.61,154.26,264.06,254.5,316.6,248.97,211.11,224.84,172.93,248.19,274.05,253.8,289.97,158.13,241.92,161.76
2001-07-01,222.33,183.86,217.95,189.93,311.92,297.97,297.98,288.83,290.56,229.99,254.33,253.98,226.99,265.14,220.64,201.67,192.35,232.07,171.75,315.46,266.2,480.87,275.83,262.56,193.86,226.42,215.44,211.47,210.82,302.21,322.77,209.73,386.23,251.39,170.07,232.77,155.82,266.44,257.84,328.78,250.76,212.83,226.23,174.22,248.47,280.59,259.45,292.92,158.81,245.13,164.25
2001-08-01,222.33,183.86,217.95,189.93,311.92,297.97,297.98,288.83,290.56,229.99,254.33,253.98,226.99,265.14,220.64,201.67,192.35,232.07,171.75,315.46,266.2,480.87,275.83,262.56,193.86,226.42,215.44,211.47,210.82,302.21,322.77,209.73,386.23,251.39,170.07,232.77,155.82,266.44,257.84,328.78,250.76,212.83,226.23,174.22,248.47,280.59,259.45,292.92,158.81,245.13,164.25
2001-09-01,222.33,183.86,217.95,189.93,311.92,297.97,297.98,288.83,290.56,229.99,254.33,253.98,226.99,265.14,220.64,201.67,192.35,232.07,171.75,315.46,266.2,480.87,275.83,262.56,193.86,226.42,215.44,211.47,210.82,302.21,322.77,209.73,386.23,251.39,170.07,232.77,155.82,266.44,257.84,328.78,250.76,212.83,226.23,174.22,248.47,280.59,259.45,292.92,158.81,245.13,164.25
2001-10-01,224.82,184.39,220.05,191.88,316.3,300.33,303.17,292.7,299.23,235.55,257.62,257.97,229.69,267.61,222.67,204.19,194.04,233.89,173.37,320.32,270.52,490.68,278.1,266.07,195.46,228.66,216.91,213.19,213.48,307.65,329.19,211.22,393.03,253.67,171.54,234.69,157.58,268.74,261.16,335.72,253.75,213.9,228.93,176.17,250.98,284.06,263.05,294.87,160.42,246.94,166.21
2001-11-01,224.82,184.39,220.05,191.88,316.3,300.33,303.17,292.7,299.23,235.55,257.62,257.97,229.69,267.61,222.67,204.19,194.04,233.89,173.37,320.32,270.52,490.68,278.1,266.07,195.46,228.66,216.91,213.19,213.48,307.65,329.19,211.22,393.03,253.67,171.54,234.69,157.58,268.74,261.16,335.72,253.75,213.9,228.93,176.17,250.98,284.06,263.05,294.87,160.42,246.94,166.21
2001-12-01,224.82,184.39,220.05,191.88,316.3,300.33,303.17,292.7,299.23,235.55,257.62,257.97,229.69,267.61,222.67,204.19,194.04,233.89,173.37,320.32,270.52,490.68,278.1,266.07,195.46,228.66,216.91,213.19,213.48,307.65,329.19,211.22,393.03,253.67,171.54,234.69,157.58,268.74,261.16,335.72,253.75,213.9,228.93,176.17,250.98,284.06,263.05,294.87,160.42,246.94,166.21
2002-01-01,225.24,187.28,223.04,192.53,324.75,303.85,309.59,297.8,308.87,240.22,259.79,261.9,230.18,272.22,224.28,205.97,196.61,235.75,174.3,327.48,277.25,504.93,281.53,271.62,196.09,232.36,221.66,214.82,216.58,316.06,338.69,212.38,402.63,255.22,173.36,236.66,158.42,272.11,265.14,348.58,255.17,216.85,229.91,176.68,250.56,289.9,268.2,298.49,161.37,251.01,169.44
2002-02-01,225.24,187.28,223.04,192.53,324.75,303.85,309.59,297.8,308.87,240.22,259.79,261.9,230.18,272.22,224.28,205.97,196.61,235.75,174.3,327.48,277.25,504.93,281.53,271.62,196.09,232.36,221.66,214.82,216.58,316.06,338.69,212.38,402.63,255.22,173.36,236.66,158.42,272.11,265.14,348.58,255.17,216.85,229.91,176.68,250.56,289.9,268.2,298.49,161.37,251.01,169.44
2002-03-01,225.24,187.28,223.04,192.53,324.75,303.85,309.59,297.8,308.87,240.22,259.79,261.9,230.18,272.22,224.28,205.97,196.61,235.75,174.3,327.48,277.25,504.93,281.53,271.62,196.09,232.36,221.66,214.82,216.58,316.06,338.69,212.38,402.63,255.22,173.36,236.66,158.42,272.11,265.14,348.58,255.17,216.85,229.91,176.68,250.56,289.9,268.2,298.49,161.37,251.01,169.44
2002-04-01,226.32,192.43,226.01,193.37,335.77,307.19,318.47,305.47,319.94,247.56,261.78,267.67,231.17,277.07,224.98,206.98,198.52,237.35,175.7,337.54,286.36,523.52,284.65,278.9,195.48,235.41,223.67,216.22,220.09,327.19,351.33,215.35,415.35,256.34,174.99,238.29,160.0,274.09,269.85,365.82,256.64,219.75,230.39,178.18,250.09,296.66,275.72,302.08,163.25,254.48,171.81
2002-05-01,226.32,192.43,226.01,193.37,335.77,307.19,318.47,305.47,319.94,247.56,261.78,267.67,231.17,277.07,224.98,206.98,198.52,237.35,175.7,337.54,286.36,523.52,284.65,278.9,195.48,235.41,223.67,216.22,220.09,327.19,351.33,215.35,415.35,256.34,174.99,238.29,160.0,274.09,269.85,365.82,256.64,219.75,230.39,178.18,250.09,296.66,275.72,302.08,163.25,254.48,171.81
2002-06-01,226.32,192.43,226.01,193.37,335.77,307.19,318.47,305.47,319.94,247.56,261.78,267.67,231.17,277.07,224.98,206.98,198.52,237.35,175.7,337.54,286.36,523.52,284.65,278.9,195.48,235.41,223.67,216.22,220.09,327.19,351.33,215.35,415.35,256.34,174.99,238.29,160.0,274.09,269.85,365.82,256.64,219.75,230.39,178.18,250.09,296.66,275.72,302.08,163.25,254.48,171.81
2002-07-01,229.73,193.76,229.85,196.58,348.4,311.57,327.17,313.23,334.92,254.53,266.07,275.94,234.89,280.63,227.38,209.6,200.49,239.85,178.78,347.22,295.27,538.85,287.27,284.89,199.06,238.36,228.08,218.29,224.9,337.34,363.04,218.47,427.93,259.88,178.84,240.65,162.17,278.78,275.36,379.74,260.64,222.33,233.71,180.96,253.17,301.72,282.79,305.77,164.59,257.15,174.97
2002-08-01,229.73,193.76,229.85,196.58,348.4,311.57,327.17,313.23,334.92,254.53,266.07,275.94,234.89,280.63,227.38,209.6,200.49,239.85,178.78,347.22,295.27,538.85,287.27,284.89,199.06,238.36,228.08,218.29,224.9,337.34,363.04,218.47,427.93,259.88,178.84,240.65,162.17,278.78,275.36,379.74,260.64,222.33,233.71,180.96,253.17,301.72,282.79,305.77,164.59,257.15,174.97
2002-09-01,229.73,193.76,229.85,196.58,348.4,311.57,327.17,313.23,334.92,254.53,266.07,275.94,234.89,280.63,227.38,209.6,200.49,239.85,178.78,347.22,295.27,538.85,287.27,284.89,199.06,238.36,228.08,218.29,224.9,337.34,363.04,218.47,427.93,259.88,178.84,240.65,162.17,278.78,275.36,379.74,260.64,222.33,233.71,180.96,253.17,301.72,282.79,305.77,164.59,257.15,174.97
2002-10-01,232.4,193.35,232.5,198.95,358.59,313.47,334.07,318.24,344.79,260.31,269.15,279.55,237.26,283.83,228.46,211.37,202.11,242.12,181.43,353.59,301.33,551.05,289.11,289.29,201.07,241.26,230.15,219.74,227.47,344.97,371.46,220.53,437.21,261.61,180.73,242.2,164.13,281.0,280.11,391.6,262.89,223.65,235.79,182.86,254.55,304.37,286.67,308.37,166.91,259.0,176.72
2002-11-01,232.4,193.35,232.5,198.95,358.59,313.47,334.07,318.24,344.79,260.31,269.15,279.55,237.26,283.83,228.46,211.37,202.11,242.12,181.43,353.59,301.33,551.05,289.11,289.29,201.07,241.26,230.15,219.74,227.47,344.97,371.46,220.53,437.21,261.61,180.73,242.2,164.13,281.0,280.11,391.6,262.89,223.65,235.79,182.86,254.55,304.37,286.67,308.37,166.91,259.0,176.72
2002-12-01,232.4,193.35,232.5,198.95,358.59,313.47,334.07,318.24,344.79,260.31,269.15,279.55,237.26,283.83,228.46,211.37,202.11,242.12,181.43,353.59,301.33,551.05,289.11,289.29,201.07,241.26,230.15,219.74,227.47,344.97,371.46,220.53,437.21,261.61,180.73,242.2,164.13,281.0,280.11,391.6,262.89,223.65,235.79,182.86,254.55,304.37,286.67,308.37,166.91,259.0,176.72
2003-01-01,234.73,194.69,235.25,200.43,366.88,314.39,338.29,323.13,352.59,265.87,271.19,287.58,239.47,286.8,230.26,212.71,203.6,244.12,183.36,360.17,307.09,561.94,291.3,293.3,202.4,243.35,232.63,220.88,231.52,350.35,378.28,223.26,446.99,263.79,181.94,243.97,165.21,283.89,283.3,403.23,264.33,225.69,237.36,183.73,255.23,307.84,291.01,310.9,167.18,261.71,178.64
2003-02-01,234.73,194.69,235.25,200.43,366.88,314.39,338.29,323.13,352.59,265.87,271.19,287.58,239.47,286.8,230.26,212.71,203.6,244.12,183.36,360.17,307.09,561.94,291.3,293.3,202.4,243.35,232.63,220.88,231.52,350.35,378.28,223.26,446.99,263.79,181.94,243.97,165.21,283.89,283.3,403.23,264.33,225.69,237.36,183.73,255.23,307.84,291.01,310.9,167.18,261.71,178.64
2003-03-01,234.73,194.69,235.25,200.43,366.88,314.39,338.29,323.13,352.59,265.87,271.19,287.58,239.47,286.8,230.26,212.71,203.6,244.12,183.36,360.17,307.09,561.94,291.3,293.3,202.4,243.35,232.63,220.88,231.52,350.35,378.28,223.26,446.99,263.79,181.94,243.97,165.21,283.89,283.3,403.23,264.33,225.69,237.36,183.73,255.23,307.84,291.01,310.9,167.18,261.71,178.64
2003-04-01,236.88,197.68,237.73,201.78,373.75,315.73,343.87,329.94,359.38,272.28,272.99,294.65,241.41,289.74,231.4,214.33,205.06,246.06,185.26,365.43,313.73,571.05,293.54,296.69,203.94,245.08,237.32,222.14,236.11,355.79,384.99,225.82,457.87,265.51,184.79,245.72,167.25,286.54,286.99,412.81,267.05,226.9,239.34,184.91,256.13,312.87,295.73,313.56,169.14,264.01,182.71
2003-05-01,236.88,197.68,237.73,201.78,373.75,315.73,343.87,329.94,359.38,272.28,272.99,294.65,241.41,289.74,231.4,214.33,205.06,246.06,185.26,365.43,313.73,571.05,293.54,296.69,203.94,245.08,237.32,222.14,236.11,355.79,384.99,225.82,457.87,265.51,184.79,245.72,167.25,286.54,286.99,412.81,267.05,226.9,239.34,184.91,256.13,312.87,295.73,313.56,169.14,264.01,182.71
2003-06-01,236.88,197.68,237.73,201.78,373.75,315.73,343.87,329.94,359.38,272.28,272.99,294.65,241.41,289.74,231.4,214.33,205.06,246.06,185.26,365.43,313.73,571.05,293.54,296.69,203.94,245.08,237.32,222.14,236.11,355.79,384.99,225.82,457.87,265.51,184.79,245.72,167.25,286.54,286.99,412.81,267.05,226.9,239.34,184.91,256.13,312.87,295.73,313.56,169.14,264.01,182.71
2003-07-01,238.47,202.21,241.39,204.2,386.41,317.14,352.07,337.5,370.74,278.8,274.65,303.03,243.4,293.82,232.98,216.95,206.56,248.15,186.96,375.92,323.31,581.81,296.15,303.62,204.97,248.09,242.59,224.54,242.88,365.05,396.7,228.59,464.88,266.89,187.46,247.73,168.41,290.62,293.0,430.08,268.62,231.01,240.94,185.5,256.91,321.0,302.82,317.47,171.4,268.02,185.24
2003-08-01,238.47,202.21,241.39,204.2,386.41,317.14,352.07,337.5,370.74,278.8,274.65,303.03,243.4,293.82,232.98,216.95,206.56,248.15,186.96,375.92,323.31,581.81,296.15,303.62,204.97,248.09,242.59,224.54,242.88,365.05,396.7,228.59,464.88,266.89,187.46,247.73,168.41,290.62,293.0,430.08,268.62,231.01,240.94,185.5,256.91,321.0,302.82,317.47,171.4,268.02,185.24
2003-09-01,238.47,202.21,241.39,204.2,386.41,317.14,352.07,337.5,370.74,278.8,274.65,303.03,243.4,293.82,232.98,216.95,206.56,248.15,186.96,375.92,323.31,581.81,296.15,303.62,204.97,248.09,242.59,224.54,242.88,365.05,396.7,228.59,464.88,266.89,187.46,247.73,168.41,290.62,293.0,430.08,268.62,231.01,240.94,185.5,256.91,321.0,302.82,317.47,171.4,268.02,185.24
2003-10-01,239.88,210.04,249.48,207.28,411.1,320.78,364.97,350.29,390.25,291.78,278.22,320.2,246.65,302.98,235.04,220.32,209.81,251.66,190.08,390.03,340.72,606.64,300.47,314.58,206.5,253.72,248.89,228.13,257.38,379.45,416.77,233.53,486.63,269.26,190.88,251.13,170.01,297.97,301.51,458.27,271.17,235.88,243.56,186.63,257.13,337.84,315.1,325.48,173.11,276.77,188.85
2003-11-01,239.88,210.04,249.48,207.28,411.1,320.78,364.97,350.29,390.25,291.78,278.22,320.2,246.65,302.98,235.04,220.32,209.81,251.66,190.08,390.03,340.72,606.64,300.47,314.58,206.5,253.72,248.89,228.13,257.38,379.45,416.77,233.53,486.63,269.26,190.88,251.13,170.01,297.97,301.51,458.27,271.17,235.88,243.56,186.63,257.13,337.84,315.1,325.48,173.11,276.77,188.85
2003-12-01,239.88,210.04,249.48,207.28,411.1,320.78,364.97,350.29,390.25,291.78,278.22,320.2,246.65,302.98,235.04,220.32,209.81,251.66,190.08,390.03,340.72,606.64,300.47,314.58,206.5,253.72,248.89,228.13,257.38,379.45,416.77,233.53,486.63,269.26,190.88,251.13,170.01,297.97,301.51,458.27,271.17,235.88,243.56,186.63,257.13,337.84,315.1,325.48,173.11,276.77,188.85
2004-01-01,242.26,211.21,253.86,209.8,424.37,323.24,371.24,361.11,405.53,300.62,282.03,335.36,249.68,306.31,236.35,221.99,211.86,254.74,192.23,399.01,350.19,616.87,302.52,318.38,208.54,256.76,253.2,229.31,270.99,385.03,425.45,236.16,496.94,272.37,192.94,252.65,171.99,301.75,306.87,469.16,274.18,236.32,245.47,187.52,259.61,342.07,323.12,330.44,175.7,278.94,192.37
2004-02-01,242.26,211.21,253.86,209.8,424.37,323.24,371.24,361.11,405.53,300.62,282.03,335.36,249.68,306.31,236.35,221.99,211.86,254.74,192.23,399.01,350.19,616.87,302.52,318.38,208.54,256.76,253.2,229.31,270.99,385.03,425.45,236.16,496.94,272.37,192.94,252.65,171.99,301.75,306.87,469.16,274.18,236.32,245.47,187.52,259.61,342.07,323.12,330.44,175.7,278.94,192.37
2004-03-01,242.26,211.21,253.86,209.8,424.37,323.24,371.24,361.11,405.53,300.62,282.03,335.36,249.68,306.31,236.35,221.99,211.86,254.74,192.23,399.01,350.19,616.87,302.52,318.38,208.54,256.76,253.2,229.31,270.99,385.03,425.45,236.16,496.94,272.37,192.94,252.65,171.99,301.75,306.87,469.16,274.18,236.32,245.47,187.52,259.61,342.07,323.12,330.44,175.7,278.94,192.37
2004-04-01,243.8,216.58,262.9,213.39,450.95,325.66,383.34,369.21,425.8,314.74,284.04,354.19,256.1,313.29,237.16,224.27,213.98,256.97,195.17,410.36,366.64,631.41,304.57,324.6,210.94,260.15,259.49,232.57,295.69,395.37,438.8,241.2,511.63,274.83,196.12,254.16,173.63,310.79,314.88,490.35,276.64,240.85,248.28,189.42,261.98,352.2,335.56,340.29,179.07,284.6,197.58
2004-05-01,243.8,216.58,262.9,213.39,450.95,325.66,383.34,369.21,425.8,314.74,284.04,354.19,256.1,313.29,237.16,224.27,213.98,256.97,195.17,410.36,366.64,631.41,304.57,324.6,210.94,260.15,259.49,232.57,295.69,395.37,438.8,241.2,511.63,274.83,196.12,254.16,173.63,310.79,314.88,490.35,276.64,240.85,248.28,189.42,261.98,352.2,335.56,340.29,179.07,284.6,197.58
2004-06-01,243.8,216.58,262.9,213.39,450.95,325.66,383.34,369.21,425.8,314.74,284.04,354.19,256.1,313.29,237.16,224.27,213.98,256.97,195.17,410.36,366.64,631.41,304.57,324.6,210.94,260.15,259.49,232.57,295.69,395.37,438.8,241.2,511.63,274.83,196.12,254.16,173.63,310.79,314.88,490.35,276.64,240.85,248.28,189.42,261.98,352.2,335.56,340.29,179.07,284.6,197.58
2004-07-01,248.23,227.38,278.27,216.83,496.77,330.31,402.77,391.5,455.32,334.52,288.0,388.13,265.04,323.59,239.72,227.49,216.2,260.01,198.38,429.98,393.55,661.87,308.75,335.54,213.56,266.14,268.53,237.28,333.23,412.84,468.2,247.34,536.24,277.64,202.27,257.09,174.91,324.55,327.92,524.9,281.89,245.68,251.78,190.97,265.38,374.52,356.89,354.52,182.79,295.07,204.87
2004-08-01,248.23,227.38,278.27,216.83,496.77,330.31,402.77,391.5,455.32,334.52,288.0,388.13,265.04,323.59,239.72,227.49,216.2,260.01,198.38,429.98,393.55,661.87,308.75,335.54,213.56,266.14,268.53,237.28,333.23,412.84,468.2,247.34,536.24,277.64,202.27,257.09,174.91,324.55,327.92,524.9,281.89,245.68,251.78,190.97,265.38,374.52,356.89,354.52,182.79,295.07,204.87
2004-09-01,248.23,227.38,278.27,216.83,496.77,330.31,402.77,391.5,455.32,334.52,288.0,388.13,265.04,323.59,239.72,227.49,216.2,260.01,198.38,429.98,393.55,661.87,308.75,335.54,213.56,266.14,268.53,237.28,333.23,412.84,468.2,247.34,536.24,277.64,202.27,257.09,174.91,324.55,327.92,524.9,281.89,245.68,251.78,190.97,265.38,374.52,356.89,354.52,182.79,295.07,204.87
2004-10-01,251.94,229.87,289.74,220.63,515.87,333.47,410.56,403.52,479.91,349.82,292.52,402.64,271.69,328.2,242.47,230.04,218.86,265.0,201.18,439.16,407.14,672.89,312.11,340.44,216.49,269.71,274.66,239.2,346.09,420.98,480.18,252.48,549.72,282.47,206.27,259.75,177.88,332.12,335.2,538.55,287.13,249.14,254.88,193.15,270.46,382.54,369.36,362.64,186.03,298.51,208.94
2004-11-01,251.94,229.87,289.74,220.63,515.87,333.47,410.56,403.52,479.91,349.82,292.52,402.64,271.69,328.2,242.47,230.04,218.86,265.0,201.18,439.16,407.14,672.89,312.11,340.44,216.49,269.71,274.66,239.2,346.09,420.98,480.18,252.48,549.72,282.47,206.27,259.75,177.88,332.12,335.2,538.55,287.13,249.14,254.88,193.15,270.46,382.54,369.36,362.64,186.03,298.51,208.94
2004-12-01,251.94,229.87,289.74,220.63,515.87,333.47,410.56,403.52,479.91,349.82,292.52,402.64,271.69,328.2,242.47,230.04,218.86,265.0,201.18,439.16,407.14,672.89,312.11,340.44,216.49,269.71,274.66,239.2,346.09,420.98,480.18,252.48,549.72,282.47,206.27,259.75,177.88,332.12,335.2,538.55,287.13,249.14,254.88,193.15,270.46,382.54,369.36,362.64,186.03,298.51,208.94
2005-01-01,255.22,235.35,307.22,223.77,538.45,337.01,420.99,414.79,501.54,368.53,296.31,421.71,278.41,334.99,244.08,232.61,221.03,266.87,203.33,451.87,425.22,687.36,314.75,347.08,217.88,274.26,281.98,240.72,360.0,432.19,494.57,257.56,564.51,287.05,207.33,262.12,179.06,342.13,342.15,549.63,291.99,252.42,258.43,194.17,275.51,393.99,384.03,374.3,190.14,304.06,213.19
2005-02-01,255.22,235.35,307.22,223.77,538.45,337.01,420.99,414.79,501.54,368.53,296.31,421.71,278.41,334.99,244.08,232.61,221.03,266.87,203.33,451.87,425.22,687.36,314.75,347.08,217.88,274.26,281.98,240.72,360.0,432.19,494.57,257.56,564.51,287.05,207.33,262.12,179.06,342.13,342.15,549.63,291.99,252.42,258.43,194.17,275.51,393.99,384.03,374.3,190.14,304.06,213.19
2005-03-01,255.22,235.35,307.22,223.77,538.45,337.01,420.99,414.79,501.54,368.53,296.31,421.71,278.41,334.99,244.08,232.61,221.03,266.87,203.33,451.87,425.22,687.36,314.75,347.08,217.88,274.26,281.98,240.72,360.0,432.19,494.57,257.56,564.51,287.05,207.33,262.12,179.06,342.13,342.15,549.63,291.99,252.42,258.43,194.17,275.51,393.99,384.03,374.3,190.14,304.06,213.19
2005-04-01,261.32,243.97,338.94,228.89,570.01,341.95,435.21,432.28,530.91,396.12,300.14,446.5,291.0,342.82,246.23,235.45,224.22,270.6,207.54,462.09,451.09,703.64,316.49,354.1,222.19,278.37,292.74,244.24,378.9,442.5,515.94,268.95,583.39,290.79,213.86,264.14,182.01,360.44,353.88,572.02,297.14,258.29,264.03,197.33,284.23,407.51,405.8,394.31,196.01,309.42,219.94
2005-05-01,261.32,243.97,338.94,228.89,570.01,341.95,435.21,432.28,530.91,396.12,300.14,446.5,291.0,342.82,246.23,235.45,224.22,270.6,207.54,462.09,451.09,703.64,316.49,354.1,222.19,278.37,292.74,244.24,378.9,442.5,515.94,268.95,583.39,290.79,213.86,264.14,182.01,360.44,353.88,572.02,297.14,258.29,264.03,197.33,284.23,407.51,405.8,394.31,196.01,309.42,219.94
